GEO_ID,Year,Total Population,Median Age,Median HH Income,Total Housing Units,Median Number of Rooms,Median Year Built,Median Gross Rent,Mean HH Size,Percent White,Percent Black,Percent HH with Children,Percent Housing Vacant,geo_12,Number of Public Schools
1500000US170310102011,2014,1716,37.5,40758.0,727,4.3,1952.0,1075.0,2.8,0.5658508158508159,0.3688811188811189,0.4083333333333333,0.18844566712517194,170310102011,0.0
1500000US170310102012,2014,4592,30.4,38731.0,1743,4.3,1939.0,1001.0,2.96,0.4024390243902439,0.5579268292682927,0.5562435500515995,0.1267928858290304,170310102012,1.0
1500000US170310102013,2014,775,35.7,51339.0,525,4.0,1941.0,799.0,1.97,0.4890322580645161,0.45161290322580644,0.1987179487179487,0.24952380952380954,170310102013,0.0
1500000US170310102021,2014,1427,46.7,23675.0,574,3.5,1939.0,956.0,2.21,0.43798177995795373,0.24386825508058865,0.5,0.07491289198606271,170310102021,0.0
1500000US170310102022,2014,1075,34.6,35568.0,662,4.5,1943.0,981.0,1.88,0.4409302325581395,0.4567441860465116,0.538135593220339,0.18731117824773413,170310102022,1.0
1500000US170310103001,2014,998,46.0,55952.0,559,4.2,1939.0,999.0,1.85,0.6633266533066132,0.1903807615230461,0.3241758241758242,0.13237924865831843,170310103001,0.0
1500000US170310103002,2014,2200,39.6,37630.0,1051,3.5,1939.0,772.0,2.26,0.5359090909090909,0.3940909090909091,0.3333333333333333,0.28353948620361563,170310103002,0.0
1500000US170310103003,2014,1316,47.0,19875.0,919,3.6,1939.0,829.0,1.34,0.6975683890577508,0.2712765957446808,0.30303030303030304,0.16974972796517954,170310103003,0.0
1500000US170310103004,2014,1699,32.3,67100.0,729,4.2,1939.0,934.0,2.43,0.39434961742201297,0.2307239552678046,0.5833333333333334,0.04801097393689986,170310103004,0.0
1500000US170310104001,2014,1632,35.3,40000.0,1013,3.3,1939.0,834.0,1.93,0.7003676470588235,0.2181372549019608,0.42142857142857143,0.1648568608094768,170310104001,0.0
1500000US170310104002,2014,858,35.3,50234.0,517,4.1,1939.0,895.0,1.86,0.6118881118881119,0.1456876456876457,0.5606936416184971,0.10831721470019343,170310104002,0.0
1500000US170310104003,2014,2240,20.0,28750.0,648,4.0,1939.0,1023.0,1.61,0.7852678571428572,0.07991071428571428,0.152,0.18209876543209877,170310104003,0.0
1500000US170310105011,2014,1098,38.7,26977.0,640,4.0,1939.0,780.0,1.7,0.7841530054644809,0.15391621129326047,0.553030303030303,0.0,170310105011,0.0
1500000US170310105012,2014,1669,31.8,38402.0,1016,3.4,1947.0,819.0,1.91,0.38585979628520073,0.5596165368484122,0.40711462450592883,0.14271653543307086,170310105012,0.0
1500000US170310105013,2014,1064,47.3,17103.0,903,2.9,1965.0,747.0,1.47,0.775375939849624,0.08176691729323309,0.19101123595505617,0.1982281284606866,170310105013,0.0
1500000US170310105021,2014,1222,26.7,31406.0,783,3.6,1939.0,826.0,2.15,0.5376432078559739,0.20130932896890344,0.19583333333333333,0.2771392081736909,170310105021,0.0
1500000US170310105022,2014,2468,30.0,33750.0,1173,3.1,1939.0,856.0,2.46,0.5940032414910859,0.14141004862236628,0.25559105431309903,0.1466325660699062,170310105022,0.0
1500000US170310105031,2014,1537,44.1,16120.0,920,2.8,1968.0,560.0,1.98,0.6994144437215355,0.08718282368249837,0.1814814814814815,0.15978260869565217,170310105031,0.0
1500000US170310105032,2014,691,21.8,30298.0,423,3.0,1939.0,710.0,1.91,0.7264833574529667,0.12011577424023155,0.0,0.25059101654846333,170310105032,0.0
1500000US170310106001,2014,2724,35.1,41375.0,1241,4.2,1939.0,856.0,2.27,0.5462555066079295,0.37261380323054333,0.5318791946308725,0.031426269137792104,170310106001,1.0
1500000US170310106002,2014,844,42.9,74909.0,229,6.6,1939.0,1237.0,2.98,0.47511848341232227,0.4786729857819905,0.5139664804469274,0.0,170310106002,0.0
1500000US170310106003,2014,1455,36.4,52969.0,888,4.1,1939.0,919.0,1.69,0.6914089347079038,0.19381443298969073,0.24180327868852458,0.04391891891891892,170310106003,0.0
1500000US170310106004,2014,1490,30.2,32446.0,903,3.7,1939.0,881.0,1.76,0.8,0.14026845637583893,0.2823529411764706,0.06090808416389812,170310106004,1.0
1500000US170310107011,2014,2105,33.1,52227.0,763,4.9,1939.0,975.0,2.83,0.6788598574821852,0.14014251781472684,0.5650224215246636,0.02621231979030144,170310107011,0.0
1500000US170310107012,2014,1841,36.5,58636.0,895,4.8,1939.0,1078.0,2.34,0.617055947854427,0.1955458989679522,0.48951048951048953,0.1217877094972067,170310107012,0.0
1500000US170310107021,2014,1499,33.3,47344.0,643,4.6,1939.0,975.0,2.73,0.5877251501000668,0.13208805870580387,0.5650406504065041,0.14618973561430793,170310107021,0.0
1500000US170310107022,2014,1492,28.6,23958.0,451,3.5,1939.0,816.0,3.48,0.7064343163538874,0.1836461126005362,0.7103174603174603,0.09312638580931264,170310107022,1.0
1500000US170310107023,2014,1184,34.3,46683.0,696,4.4,1939.0,877.0,2.5,0.668918918918919,0.24070945945945946,0.5321428571428571,0.3204022988505747,170310107023,0.0
1500000US170310107024,2014,1099,26.8,16884.0,458,3.9,1959.0,922.0,2.71,0.2283894449499545,0.2911737943585077,0.8653846153846154,0.11353711790393013,170310107024,0.0
1500000US170310201001,2014,2545,34.6,57660.0,980,4.4,1948.0,974.0,2.94,0.5084479371316306,0.19292730844793712,0.5971479500891266,0.11530612244897959,170310201001,0.0
1500000US170310201002,2014,1445,43.5,37500.0,720,4.5,1951.0,1094.0,2.23,0.3480968858131488,0.4470588235294118,0.5286195286195287,0.13333333333333333,170310201002,1.0
1500000US170310202001,2014,1370,30.2,102898.0,461,6.1,1958.0,,3.5,0.9036496350364963,0.0,0.44680851063829785,0.15184381778741865,170310202001,0.0
1500000US170310202002,2014,1460,37.9,72056.0,391,5.1,1953.0,1045.0,4.27,0.760958904109589,0.03424657534246575,0.5398550724637681,0.20460358056265984,170310202002,1.0
1500000US170310202003,2014,1689,44.6,100143.0,524,6.6,1954.0,,3.22,0.9029011249259917,0.0,0.41043083900226757,0.0,170310202003,0.0
1500000US170310202004,2014,1736,50.6,62039.0,764,5.6,1954.0,1123.0,2.48,0.3813364055299539,0.1359447004608295,0.4378698224852071,0.08376963350785341,170310202004,0.0
1500000US170310203011,2014,1619,62.9,45723.0,992,4.4,1968.0,200.0,1.82,0.8221124150710315,0.06609017912291539,0.261455525606469,0.10181451612903226,170310203011,1.0
1500000US170310203012,2014,1360,38.0,49519.0,571,4.9,1967.0,1576.0,2.88,0.8411764705882353,0.0,0.39492753623188404,0.1733800350262697,170310203012,1.0
1500000US170310203013,2014,2260,31.7,71979.0,632,6.3,1947.0,896.0,3.7,0.8376106194690266,0.07654867256637168,0.5757575757575758,0.03639240506329114,170310203013,0.0
1500000US170310203021,2014,1013,45.4,41603.0,370,5.6,1946.0,965.0,2.45,0.527147087857848,0.06219151036525173,0.5188679245283019,0.021621621621621623,170310203021,0.0
1500000US170310203022,2014,1121,35.6,100433.0,496,6.0,1939.0,1211.0,3.18,0.5735950044603033,0.16057091882247992,0.5415162454873647,0.28830645161290325,170310203022,0.0
1500000US170310203023,2014,2517,42.7,59545.0,978,5.5,1939.0,890.0,2.34,0.7397695669447756,0.11918951132300358,0.4041666666666667,0.0081799591002045,170310203023,0.0
1500000US170310204001,2014,693,46.4,66576.0,368,5.2,1939.0,978.0,2.03,0.6479076479076479,0.1341991341991342,0.42948717948717946,0.07336956521739131,170310204001,1.0
1500000US170310204002,2014,1693,38.7,81563.0,654,5.0,1956.0,1075.0,2.68,0.5948021264028353,0.19314825753101003,0.5669099756690997,0.04281345565749235,170310204002,0.0
1500000US170310204003,2014,1908,33.8,45909.0,851,4.9,1955.0,1061.0,2.61,0.5419287211740041,0.17452830188679244,0.5302325581395348,0.1398354876615746,170310204003,0.0
1500000US170310205001,2014,2561,30.4,37770.0,1017,4.3,1939.0,887.0,2.82,0.5329949238578681,0.20929324482623976,0.5512104283054003,0.14257620452310718,170310205001,0.0
1500000US170310205002,2014,573,40.1,44367.0,291,4.7,1939.0,,2.42,0.36300174520069806,0.4013961605584642,0.5495495495495496,0.18556701030927836,170310205002,0.0
1500000US170310205003,2014,1526,38.7,26806.0,623,3.9,1962.0,385.0,2.83,0.4134993446920052,0.2529488859764089,0.5612244897959183,0.21829855537720708,170310205003,0.0
1500000US170310205004,2014,1344,35.6,40104.0,525,4.3,1939.0,1100.0,2.69,0.30505952380952384,0.07663690476190477,0.630188679245283,0.049523809523809526,170310205004,0.0
1500000US170310206011,2014,2177,37.3,44946.0,578,5.8,1952.0,929.0,3.75,0.6770785484611851,0.002756086357372531,0.5816993464052288,0.0,170310206011,1.0
1500000US170310206012,2014,3127,33.5,42917.0,1157,4.6,1949.0,1089.0,3.33,0.6236008954269268,0.054365206267988485,0.49368863955119213,0.19014693171996544,170310206012,0.0
1500000US170310206013,2014,1393,26.2,56417.0,436,5.2,1948.0,1056.0,4.27,0.5025125628140703,0.17587939698492464,0.6267123287671232,0.2591743119266055,170310206013,0.0
1500000US170310206021,2014,1003,33.3,49474.0,454,5.1,1939.0,958.0,2.51,0.7607178464606181,0.06081754735792622,0.4701492537313433,0.1277533039647577,170310206021,0.0
1500000US170310206022,2014,1057,34.6,41750.0,378,4.8,1939.0,996.0,3.39,0.11825922421948912,0.12298959318826869,0.6553191489361702,0.1746031746031746,170310206022,0.0
1500000US170310206023,2014,926,42.6,37059.0,326,5.7,1939.0,890.0,3.11,0.5010799136069114,0.132829373650108,0.24380165289256198,0.08588957055214724,170310206023,0.0
1500000US170310206024,2014,1116,35.1,43382.0,380,5.3,1939.0,991.0,2.91,0.6021505376344086,0.025089605734767026,0.59375,0.0,170310206024,0.0
1500000US170310207011,2014,818,49.2,80750.0,365,5.8,1941.0,1121.0,2.67,0.6515892420537898,0.012224938875305624,0.33962264150943394,0.16164383561643836,170310207011,1.0
1500000US170310207012,2014,1075,30.0,63929.0,341,6.0,1946.0,1180.0,3.53,0.6613953488372093,0.1330232558139535,0.5161290322580645,0.10850439882697947,170310207012,1.0
1500000US170310207021,2014,2372,32.8,66196.0,665,5.5,1955.0,870.0,3.83,0.6728499156829679,0.0,0.434,0.06766917293233082,170310207021,0.0
1500000US170310207022,2014,3078,31.3,42057.0,937,4.6,1944.0,983.0,3.57,0.5077972709551657,0.023716699155295645,0.5635451505016722,0.11953041622198506,170310207022,0.0
1500000US170310207023,2014,1870,35.3,42394.0,692,4.9,1957.0,869.0,3.1,0.4550802139037433,0.09358288770053476,0.2567237163814181,0.13728323699421965,170310207023,0.0
1500000US170310207024,2014,912,16.1,36597.0,273,5.2,1955.0,1111.0,3.34,0.7839912280701754,0.0,0.8828125,0.0,170310207024,0.0
1500000US170310208011,2014,1470,35.1,59057.0,669,5.0,1939.0,921.0,2.45,0.46462585034013604,0.12857142857142856,0.45244956772334294,0.1031390134529148,170310208011,0.0
1500000US170310208012,2014,943,37.4,118896.0,323,7.9,1939.0,1368.0,2.92,0.7613997879109226,0.0,0.4701492537313433,0.0,170310208012,0.0
1500000US170310208013,2014,769,47.0,55000.0,470,4.3,1939.0,761.0,2.05,0.659297789336801,0.04161248374512354,0.1646586345381526,0.20851063829787234,170310208013,0.0
1500000US170310208014,2014,1330,45.3,37289.0,762,5.1,1939.0,1004.0,2.17,0.5796992481203007,0.0,0.3372093023255814,0.19553805774278216,170310208014,0.0
1500000US170310208021,2014,1480,37.6,71742.0,325,6.7,1939.0,,5.0,0.47905405405405405,0.08716216216216216,0.4859437751004016,0.08923076923076922,170310208021,0.0
1500000US170310208022,2014,2285,36.4,49750.0,671,5.4,1939.0,1148.0,4.01,0.1824945295404814,0.031072210065645513,0.6933797909407665,0.15499254843517138,170310208022,1.0
1500000US170310208023,2014,2364,30.8,62583.0,846,4.9,1939.0,1012.0,3.39,0.338409475465313,0.16539763113367173,0.4592445328031809,0.18321513002364065,170310208023,0.0
1500000US170310208024,2014,1813,29.5,24360.0,603,4.3,1939.0,923.0,3.53,0.5648097076668506,0.0,0.5891089108910891,0.14759535655058043,170310208024,0.0
1500000US170310209011,2014,2245,28.8,39469.0,924,4.8,1945.0,1062.0,3.02,0.3273942093541203,0.22806236080178174,0.732824427480916,0.1958874458874459,170310209011,1.0
1500000US170310209012,2014,683,35.6,31300.0,311,4.4,1954.0,1122.0,2.6,0.6734992679355783,0.1171303074670571,0.6196319018404908,0.17041800643086816,170310209012,0.0
1500000US170310209013,2014,2085,31.4,35820.0,911,4.8,1939.0,1041.0,2.78,0.592326139088729,0.2119904076738609,0.5592841163310962,0.1800219538968167,170310209013,0.0
1500000US170310209021,2014,2261,47.1,34038.0,930,4.2,1961.0,876.0,2.19,0.6475011057054401,0.16939407341884122,0.3504273504273504,0.12473118279569892,170310209021,0.0
1500000US170310209022,2014,1934,32.1,39844.0,778,4.0,1958.0,873.0,2.8,0.562047569803516,0.20579110651499483,0.513126491646778,0.11311053984575835,170310209022,0.0
1500000US170310301011,2014,993,33.1,28231.0,584,2.7,1951.0,761.0,1.84,0.5498489425981873,0.07452165156092648,0.1282051282051282,0.07534246575342465,170310301011,0.0
1500000US170310301012,2014,318,31.4,26970.0,284,3.1,1961.0,943.0,1.35,0.7641509433962265,0.07232704402515723,0.22580645161290322,0.16901408450704225,170310301012,0.0
1500000US170310301013,2014,1143,45.3,22368.0,722,3.2,1961.0,742.0,1.64,0.49868766404199477,0.44181977252843396,0.41847826086956524,0.04709141274238227,170310301013,0.0
1500000US170310301014,2014,1273,55.1,69953.0,936,4.0,1967.0,,1.66,0.7344854673998429,0.11311861743912019,0.06233062330623306,0.17841880341880342,170310301014,0.0
1500000US170310301021,2014,994,52.3,60859.0,672,4.0,1961.0,1055.0,1.58,0.7605633802816901,0.11368209255533199,0.12,0.06101190476190476,170310301021,0.0
1500000US170310301022,2014,835,35.1,25061.0,698,2.9,1947.0,773.0,1.52,0.6910179640718563,0.10658682634730539,0.19047619047619047,0.21203438395415472,170310301022,0.0
1500000US170310301023,2014,1127,38.8,51991.0,740,3.1,1964.0,754.0,1.88,0.40550133096716945,0.33451641526175685,0.288135593220339,0.22837837837837838,170310301023,0.0
1500000US170310301031,2014,813,25.7,34050.0,345,3.1,1966.0,656.0,1.53,0.6309963099630996,0.14145141451414514,0.0,0.05217391304347826,170310301031,0.0
1500000US170310301032,2014,1425,35.2,34704.0,827,3.1,1964.0,862.0,1.65,0.5431578947368421,0.16140350877192983,0.25862068965517243,0.04836759371221282,170310301032,0.0
1500000US170310301041,2014,2928,20.5,39514.0,913,3.2,1963.0,1068.0,1.54,0.6318306010928961,0.12226775956284153,0.24880382775119617,0.05366922234392114,170310301041,0.0
1500000US170310301042,2014,760,26.6,12268.0,393,1.5,1957.0,714.0,1.93,0.1618421052631579,0.2736842105263158,0.24242424242424243,0.06615776081424936,170310301042,0.0
1500000US170310302001,2014,1366,42.1,44511.0,901,5.1,1939.0,1099.0,1.81,0.7525622254758418,0.1698389458272328,0.20476190476190476,0.17203107658157601,170310302001,0.0
1500000US170310302002,2014,1045,36.3,68636.0,679,4.9,1939.0,971.0,2.04,0.8555023923444977,0.08516746411483253,0.48847926267281105,0.24889543446244478,170310302002,0.0
1500000US170310302003,2014,1018,42.5,171023.0,407,7.2,1939.0,1333.0,2.5,0.925343811394892,0.0,0.46311475409836067,0.0,170310302003,0.0
1500000US170310302004,2014,1845,29.4,58288.0,715,5.5,1939.0,861.0,2.54,0.8287262872628727,0.08726287262872628,0.6024464831804281,0.0,170310302004,1.0
1500000US170310303001,2014,1450,35.4,33542.0,701,4.2,1952.0,881.0,2.26,0.5751724137931035,0.19241379310344828,0.6588235294117647,0.08416547788873038,170310303001,0.0
1500000US170310303002,2014,1599,36.3,41875.0,831,4.0,1949.0,800.0,2.16,0.7254534083802376,0.04002501563477173,0.5037878787878788,0.1095066185318893,170310303002,0.0
1500000US170310304001,2014,1536,32.5,28750.0,878,4.1,1967.0,750.0,1.93,0.763671875,0.125,0.4064327485380117,0.09567198177676538,170310304001,0.0
1500000US170310304002,2014,1147,36.3,68571.0,481,5.5,1939.0,1091.0,2.56,0.6477768090671316,0.12816041848299914,0.3991769547325103,0.06860706860706861,170310304002,0.0
1500000US170310305001,2014,1407,40.7,70859.0,685,5.7,1939.0,1369.0,2.28,0.7434257285003554,0.06751954513148543,0.4496124031007752,0.09927007299270073,170310305001,0.0
1500000US170310305002,2014,1994,37.6,54375.0,922,4.2,1939.0,1128.0,2.22,0.6539618856569709,0.10732196589769308,0.54739336492891,0.09327548806941431,170310305002,2.0
1500000US170310305003,2014,1429,33.3,58056.0,920,4.4,1939.0,976.0,1.95,0.8901329601119664,0.02099370188943317,0.5517241379310345,0.20217391304347826,170310305003,0.0
1500000US170310305004,2014,1439,34.0,74323.0,653,5.2,1939.0,1330.0,2.2,0.9242529534398888,0.0423905489923558,0.26479750778816197,0.0,170310305004,0.0
1500000US170310306011,2014,772,27.1,20104.0,569,2.7,1939.0,872.0,1.77,0.6295336787564767,0.11658031088082901,0.21641791044776118,0.23198594024604569,170310306011,0.0
1500000US170310306012,2014,1035,33.2,25625.0,478,3.2,1942.0,770.0,2.33,0.5768115942028985,0.3178743961352657,0.5257731958762887,0.06903765690376569,170310306012,1.0
1500000US170310306013,2014,1731,54.1,38540.0,1288,3.5,1963.0,975.0,1.49,0.7365684575389948,0.18948584633160023,0.06467661691542288,0.1972049689440994,170310306013,0.0
1500000US170310306031,2014,1038,28.2,32054.0,463,2.7,1961.0,811.0,2.33,0.3015414258188825,0.3805394990366089,0.32571428571428573,0.038876889848812095,170310306031,0.0
1500000US170310306032,2014,1010,34.3,26979.0,893,2.5,1939.0,774.0,1.49,0.5297029702970297,0.4316831683168317,0.4797297297297297,0.24076147816349383,170310306032,0.0
1500000US170310306041,2014,1102,36.5,58083.0,805,2.8,1959.0,988.0,1.47,0.39201451905626133,0.31125226860254085,0.12751677852348994,0.07329192546583851,170310306041,0.0
1500000US170310306042,2014,1143,50.2,43333.0,873,3.4,1963.0,992.0,1.5,0.6902887139107612,0.11548556430446194,0.28054298642533937,0.12485681557846506,170310306042,0.0
1500000US170310306043,2014,716,46.4,19286.0,548,2.8,1962.0,838.0,1.48,0.49860335195530725,0.2639664804469274,0.3984375,0.11678832116788321,170310306043,0.0
1500000US170310307011,2014,1734,36.8,34375.0,967,2.7,1939.0,743.0,1.63,0.5132641291810842,0.21107266435986158,0.31277533039647576,0.03722854188210962,170310307011,0.0
1500000US170310307021,2014,849,37.1,57321.0,636,2.8,1974.0,958.0,1.62,0.6949352179034158,0.08362779740871613,0.23853211009174313,0.17452830188679244,170310307021,0.0
1500000US170310307022,2014,611,63.3,43990.0,527,3.1,1973.0,,1.33,0.8952536824877251,0.049099836333878884,0.3559322033898305,0.1252371916508539,170310307022,0.0
1500000US170310307031,2014,756,37.5,53906.0,580,3.2,1939.0,549.0,1.45,0.791005291005291,0.09788359788359788,0.20388349514563106,0.10344827586206896,170310307031,0.0
1500000US170310307032,2014,544,68.3,15931.0,363,3.5,1971.0,478.0,1.45,0.5330882352941176,0.17830882352941177,0.1746987951807229,0.0,170310307032,0.0
1500000US170310307033,2014,1279,34.4,48240.0,876,3.6,1972.0,937.0,1.73,0.6786551993745114,0.1485535574667709,0.39662447257383965,0.15639269406392695,170310307033,0.0
1500000US170310307061,2014,2157,50.6,44429.0,1786,3.1,1955.0,1112.0,1.37,0.6244784422809457,0.0890125173852573,0.19827586206896552,0.11758118701007839,170310307061,0.0
1500000US170310307062,2014,1303,47.1,31000.0,830,3.0,1957.0,811.0,1.57,0.5663852647735994,0.25326170376055257,0.44660194174757284,0.0,170310307062,0.0
1500000US170310308001,2014,1191,33.1,49111.0,587,5.4,1939.0,1165.0,2.3,0.6574307304785895,0.0025188916876574307,0.7058823529411765,0.12776831345826234,170310308001,1.0
1500000US170310308002,2014,1074,45.0,112337.0,491,5.3,1939.0,1627.0,2.09,0.7197392923649907,0.0893854748603352,0.2840466926070039,0.08961303462321792,170310308002,0.0
1500000US170310308003,2014,840,44.3,62635.0,583,5.3,1939.0,1209.0,1.54,0.8464285714285714,0.02261904761904762,0.21481481481481482,0.06689536878216124,170310308003,0.0
1500000US170310308004,2014,1300,33.9,69423.0,586,5.6,1939.0,1140.0,2.33,0.7553846153846154,0.02076923076923077,0.2897959183673469,0.04778156996587031,170310308004,0.0
1500000US170310309001,2014,374,44.7,61850.0,201,5.7,1939.0,1375.0,1.86,0.713903743315508,0.00267379679144385,0.3953488372093023,0.0,170310309001,1.0
1500000US170310309002,2014,1017,40.8,74444.0,542,5.1,1939.0,1186.0,1.9,0.6833824975417896,0.07472959685349066,0.27411167512690354,0.01107011070110701,170310309002,0.0
1500000US170310309003,2014,1055,36.4,87222.0,429,5.2,1939.0,1111.0,2.55,0.6161137440758294,0.190521327014218,0.3592233009708738,0.03496503496503497,170310309003,0.0
1500000US170310309004,2014,761,34.7,64157.0,329,5.3,1939.0,1367.0,2.45,0.6793692509855453,0.0,0.453551912568306,0.0668693009118541,170310309004,0.0
1500000US170310310001,2014,1179,39.1,79659.0,560,5.0,1939.0,918.0,2.11,0.719253604749788,0.005089058524173028,0.29493087557603687,0.0,170310310001,0.0
1500000US170310310002,2014,996,37.6,54464.0,728,3.9,1939.0,1055.0,1.74,0.7871485943775101,0.142570281124498,0.23780487804878048,0.23763736263736263,170310310002,0.0
1500000US170310310003,2014,1347,34.6,63105.0,812,4.5,1939.0,1076.0,1.85,0.7527839643652561,0.0,0.49458483754512633,0.1022167487684729,170310310003,0.0
1500000US170310311001,2014,1944,37.3,79207.0,1088,4.4,1939.0,1141.0,1.84,0.8791152263374485,0.00051440329218107,0.10736842105263159,0.03308823529411765,170310311001,1.0
1500000US170310311002,2014,777,46.1,29326.0,645,3.0,1939.0,725.0,1.46,0.5701415701415702,0.23294723294723294,0.02,0.17674418604651163,170310311002,0.0
1500000US170310311003,2014,1415,41.1,79688.0,775,4.6,1939.0,985.0,1.88,0.7137809187279152,0.04169611307420495,0.3898305084745763,0.09032258064516129,170310311003,0.0
1500000US170310312001,2014,1242,38.4,17137.0,854,2.5,1939.0,624.0,1.92,0.6916264090177133,0.1392914653784219,0.6683673469387755,0.2423887587822014,170310312001,0.0
1500000US170310312002,2014,1200,53.5,20781.0,492,2.9,1939.0,379.0,2.54,0.38916666666666666,0.3883333333333333,0.2524752475247525,0.2804878048780488,170310312002,0.0
1500000US170311511004,2014,1374,34.2,32444.0,408,4.9,1939.0,819.0,3.37,0.5145560407569141,0.0,0.5117845117845118,0.0,170311511004,0.0
1500000US170311512001,2014,1152,38.4,53958.0,403,4.9,1945.0,757.0,3.14,0.6649305555555556,0.10677083333333333,0.34494773519163763,0.09429280397022333,170311512001,1.0
1500000US170311512002,2014,1594,38.7,54226.0,457,5.6,1944.0,877.0,3.49,0.8318695106649937,0.0,0.30670926517571884,0.0,170311512002,0.0
1500000US170311512003,2014,934,45.1,60893.0,477,5.2,1941.0,1086.0,2.18,0.841541755888651,0.0,0.35064935064935066,0.10272536687631027,170311512003,0.0
1500000US170311601001,2014,1558,42.1,51053.0,709,5.0,1939.0,1165.0,2.44,0.7034659820282413,0.0025673940949935813,0.2615803814713896,0.1001410437235543,170311601001,0.0
1500000US170311601002,2014,1068,29.9,61574.0,331,5.3,1939.0,1069.0,3.59,0.8426966292134831,0.0009363295880149813,0.41125541125541126,0.10574018126888217,170311601002,0.0
1500000US170311602001,2014,605,47.0,35417.0,299,4.7,1939.0,775.0,2.21,0.6198347107438017,0.0,0.16923076923076924,0.08361204013377926,170311602001,0.0
1500000US170311602002,2014,959,31.6,72500.0,274,5.5,1939.0,984.0,3.5,0.5005213764337852,0.0,0.651685393258427,0.0,170311602002,0.0
1500000US170311602003,2014,625,44.5,45156.0,285,6.7,1939.0,684.0,2.19,0.8688,0.0416,0.4444444444444444,0.0,170311602003,0.0
1500000US170311602004,2014,1633,37.8,99388.0,570,6.6,1939.0,1070.0,2.87,0.7158603796693203,0.05388854868340478,0.6234096692111959,0.02982456140350877,170311602004,0.0
1500000US170311603001,2014,1734,41.3,39074.0,1070,3.7,1952.0,727.0,1.75,0.4982698961937716,0.37254901960784315,0.3333333333333333,0.14392523364485982,170311603001,0.0
1500000US170311603002,2014,1031,34.1,26136.0,518,3.8,1939.0,747.0,2.1,0.915615906886518,0.01066925315227934,0.45569620253164556,0.05405405405405406,170311603002,0.0
1500000US170311603003,2014,1112,33.4,64803.0,445,4.1,1948.0,1047.0,2.71,0.5584532374100719,0.008992805755395683,0.5945945945945946,0.07640449438202247,170311603003,1.0
1500000US170311604001,2014,2484,37.0,29853.0,1040,4.9,1939.0,940.0,2.64,0.571256038647343,0.037037037037037035,0.4766666666666667,0.09423076923076923,170311604001,0.0
1500000US170311604002,2014,1518,32.7,46250.0,655,4.7,1939.0,903.0,2.58,0.8221343873517787,0.054677206851119896,0.4425287356321839,0.10687022900763359,170311604002,0.0
1500000US170311604003,2014,1088,32.7,55282.0,375,5.6,1939.0,792.0,3.06,0.8501838235294118,0.004595588235294118,0.4521276595744681,0.05333333333333334,170311604003,0.0
1500000US170311605011,2014,2286,32.7,42540.0,842,5.0,1939.0,1021.0,2.87,0.65748031496063,0.050306211723534555,0.48148148148148145,0.05344418052256532,170311605011,0.0
1500000US170311605012,2014,2212,28.3,49063.0,638,5.5,1939.0,961.0,4.18,0.659132007233273,0.02667269439421338,0.6053215077605322,0.17084639498432602,170311605012,1.0
1500000US170311605021,2014,896,26.0,57716.0,279,5.9,1939.0,988.0,3.59,0.5167410714285714,0.010044642857142858,0.8490566037735849,0.10752688172043011,170311605021,0.0
1500000US170311605022,2014,2064,27.7,58611.0,618,5.1,1939.0,921.0,3.62,0.6647286821705426,0.014534883720930232,0.55119825708061,0.07766990291262135,170311605022,0.0
1500000US170311605023,2014,1608,32.1,54783.0,536,5.0,1939.0,1088.0,3.24,0.6536069651741293,0.0,0.6149068322981367,0.07462686567164178,170311605023,0.0
1500000US170311606011,2014,1441,33.9,51938.0,547,4.5,1939.0,1086.0,3.2,0.6752255378209576,0.0,0.20851063829787234,0.17550274223034734,170311606011,0.0
1500000US170311606012,2014,919,30.8,45444.0,298,4.9,1939.0,963.0,3.07,0.809575625680087,0.002176278563656148,0.7438423645320197,0.0,170311606012,1.0
1500000US170311606013,2014,1639,30.8,57857.0,620,5.2,1939.0,924.0,2.8,0.9078706528370958,0.009151921903599756,0.6610644257703081,0.054838709677419356,170311606013,0.0
1500000US170311606021,2014,1310,31.6,41079.0,567,4.6,1939.0,968.0,2.42,0.7114503816793893,0.0,0.4734982332155477,0.04585537918871252,170311606021,0.0
1500000US170311606022,2014,1083,32.7,42303.0,400,4.9,1939.0,902.0,3.03,0.8328716528162512,0.0,0.5155555555555555,0.1075,170311606022,0.0
1500000US170311606023,2014,1590,33.9,47469.0,685,4.5,1939.0,969.0,2.43,0.5993710691823899,0.04779874213836478,0.5700934579439252,0.043795620437956206,170311606023,0.0
1500000US170311607001,2014,857,52.7,34615.0,316,5.2,1953.0,968.0,2.28,0.6557759626604434,0.07467911318553092,0.7975460122699386,0.0,170311607001,0.0
1500000US170311607002,2014,1212,28.0,46902.0,469,5.8,1939.0,1328.0,2.84,0.636963696369637,0.07920792079207921,0.5037037037037037,0.08955223880597014,170311607002,0.0
1500000US170311607003,2014,1696,40.6,82417.0,711,5.6,1939.0,1107.0,2.83,0.6656839622641509,0.06721698113207547,0.3287037037037037,0.18565400843881857,170311607003,0.0
1500000US170311607004,2014,1154,36.4,45294.0,424,4.6,1939.0,875.0,3.07,0.5459272097053726,0.01733102253032929,0.41924398625429554,0.11320754716981132,170311607004,0.0
1500000US170311607005,2014,1089,40.0,31830.0,435,5.8,1939.0,1314.0,3.85,0.9632690541781451,0.0,0.24892703862660945,0.34942528735632183,170311607005,1.0
